D,W,A
0.58476,0.057226,0.407403
0.585146,0.0572345,0.407475
0.585146,0.057236,0.407496
0.585146,0.0572363,0.407543
0.585146,0.0572404,0.407555
0.585146,0.0572473,0.407558
0.585146,0.0572535,0.407672
0.585146,0.0572544,0.407675
0.585146,0.057256,0.407695
0.585146,0.057257,0.407761
0.585146,0.0572607,0.407771
0.585146,0.0572629,0.407774
0.585157,0.0572742,0.407803
0.585157,0.0572747,0.407815
0.585157,0.057279,0.407848
0.585157,0.0572802,0.407892
0.585157,0.0572817,0.407928
0.585157,0.0572846,0.407946
0.585578,0.0572847,0.407958
0.585578,0.0572942,0.407968
0.585578,0.0572956,0.40798
0.585578,0.0573025,0.407994
0.585578,0.0573047,0.407996
0.585578,0.0573149,0.407998
0.585578,0.057317,0.408048
0.585578,0.0573314,0.408049
0.585578,0.0573418,0.408075
0.585578,0.0573422,0.408112
0.586333,0.0573478,0.408118
0.586333,0.057352,0.408128
0.586333,0.0573576,0.408144
0.586333,0.0573666,0.408153
0.586333,0.0573722,0.408186
0.586333,0.057375,0.408188
0.586333,0.0573759,0.408202
0.586333,0.0573815,0.408254
0.586333,0.0573903,0.408426
0.586333,0.0573947,0.408429
0.586333,0.0573947,0.408451
0.586333,0.0573973,0.408453
0.586333,0.0573976,0.408506
0.586333,0.0574031,0.408511
0.586333,0.0574033,0.408589
0.586333,0.0574085,0.408685
0.586596,0.0574122,0.408694
0.586596,0.0574172,0.408729
0.586596,0.0574286,0.408732
0.586596,0.0574316,0.408794
0.586596,0.0574454,0.408846
0.586596,0.0574456,0.408867
0.586596,0.0574471,0.408879
0.586596,0.0574478,0.408924
0.586596,0.0574517,0.408929
0.586596,0.0574546,0.408938
0.586596,0.0574554,0.408942
0.586596,0.0574569,0.408948
0.586596,0.0574617,0.408976
0.586596,0.0574619,0.409004
0.586596,0.0574732,0.409035
0.586596,0.0574744,0.409098
0.586596,0.0574772,0.409112
0.586596,0.0574914,0.409116
0.586596,0.0574916,0.409128
0.586596,0.0574921,0.409129
0.586596,0.0574929,0.409131
0.586596,0.0574991,0.409143
0.586656,0.0575024,0.409168
0.586656,0.0575055,0.40923
0.586656,0.0575055,0.409278
0.586656,0.0575063,0.409282
0.586656,0.0575064,0.409283
0.586656,0.0575072,0.409315
0.586656,0.0575082,0.409329
0.586656,0.0575306,0.409354
0.586656,0.0575406,0.409402
0.586656,0.0575474,0.40943
0.586656,0.0575477,0.409466
0.586656,0.0575568,0.409481
0.586656,0.0575619,0.409487
0.586656,0.0575713,0.409492
0.586656,0.0575717,0.409493
0.586656,0.0575726,0.409513
0.586656,0.057575,0.40959
0.586656,0.0575858,0.409595
0.586656,0.0575877,0.409636
0.586656,0.0575902,0.409679
0.586656,0.0575902,0.40968
0.586656,0.0575909,0.409824
0.586656,0.0575919,0.409847
0.586814,0.0576005,0.409932
0.586814,0.0576022,0.409941
0.586814,0.0576023,0.409966
0.586814,0.0576028,0.409983
0.586814,0.0576077,0.409985
0.586814,0.0576078,0.409989
0.586814,0.0576092,0.410016
0.586814,0.0576104,0.410039
0.586814,0.0576173,0.4101
0.586814,0.0576194,0.410237
0.586814,0.057626,0.410247
0.586814,0.0576338,0.410251
0.586814,0.0576343,0.410284
0.587046,0.0576356,0.410288
0.587425,0.0576365,0.410295
0.587425,0.0576392,0.410309
0.587425,0.0576445,0.410321
0.587425,0.0576501,0.410349
0.587425,0.0576529,0.410402
0.587425,0.0576615,0.41042
0.587425,0.0576666,0.410443
0.587425,0.0576676,0.410465
0.587425,0.057672,0.410521
0.587425,0.0576735,0.410547
0.587425,0.0576758,0.410581
0.587548,0.0576863,0.410586
0.58765,0.0576908,0.410589
0.58765,0.0576937,0.410649
0.58765,0.0576944,0.410659
0.58765,0.0576967,0.410678
0.58765,0.0577004,0.410728
0.58765,0.0577034,0.410752
0.58765,0.0577041,0.410761
0.58765,0.0577066,0.41078
0.58765,0.0577132,0.410811
0.587811,0.0577144,0.410819
0.587811,0.0577187,0.410914
0.587811,0.0577203,0.410935
0.587811,0.0577231,0.410964
0.587811,0.0577272,0.410983
0.587811,0.0577285,0.410987
0.587811,0.057734,0.411001
0.587811,0.0577341,0.411002
0.587811,0.0577346,0.411006
0.587811,0.0577352,0.411112
0.587811,0.0577353,0.411118
0.587811,0.0577364,0.41112
0.587811,0.0577383,0.411123
0.58797,0.0577386,0.411134
0.58797,0.057747,0.411178
0.58797,0.0577475,0.4112
0.58797,0.0577558,0.411218
0.58797,0.0577631,0.411249
0.58797,0.0577681,0.411259
0.58797,0.0577698,0.411346
0.58797,0.0577699,0.411362
0.58797,0.0577762,0.411365
0.58797,0.0577815,0.411394
0.58797,0.057784,0.411432
0.588349,0.0577943,0.411453
0.588349,0.0577959,0.411465
0.588349,0.0578009,0.411522
0.588349,0.0578068,0.411538
0.588349,0.0578122,0.411554
0.588349,0.0578228,0.41161
0.588349,0.0578232,0.411628
0.588349,0.0578246,0.411635
0.588349,0.0578254,0.411726
0.588349,0.0578299,0.411781
0.588349,0.0578431,0.41181
0.588349,0.0578438,0.411819
0.588433,0.0578458,0.411844
0.588682,0.0578484,0.411867
0.588682,0.0578604,0.41187
0.588682,0.057861,0.411892
0.588682,0.057862,0.411943
0.588682,0.0578656,0.411947
0.588682,0.0578717,0.411965
0.588682,0.0578749,0.411978
0.588682,0.0578798,0.412003
0.588682,0.0578909,0.412064
0.588682,0.0578909,0.412127
0.588682,0.0578933,0.412141
0.58871,0.0578934,0.412187
0.58871,0.0578995,0.412219
0.58871,0.057907,0.412231
0.58871,0.0579103,0.412306
0.58871,0.0579119,0.412344
0.58871,0.0579158,0.412445
0.58871,0.057918,0.412461
0.58871,0.0579301,0.412504
0.58871,0.0579309,0.412526
0.58871,0.0579391,0.41255
0.58871,0.0579437,0.412551
0.588767,0.0579495,0.412609
0.588767,0.057951,0.412693
0.588767,0.0579555,0.412722
0.588767,0.0579594,0.412728
0.588767,0.0579622,0.412741
0.588767,0.0579681,0.412745
0.588767,0.057972,0.412766
0.588767,0.0579783,0.412779
0.588767,0.0579801,0.41278
0.588767,0.0579816,0.412781
0.588767,0.0579894,0.412784
0.588767,0.0579931,0.412811
0.588767,0.0579952,0.412835
0.588767,0.0579962,0.412868
0.588767,0.0579964,0.412919
0.588767,0.0580004,0.413014
0.588767,0.0580025,0.413149
0.588767,0.058004,0.413158
0.588767,0.0580046,0.413178
0.588767,0.0580047,0.413207
0.588767,0.0580129,0.413215
0.588767,0.0580185,0.413256
0.588767,0.0580249,0.413264
0.588767,0.0580388,0.413288
0.588767,0.0580396,0.413312
0.588767,0.0580399,0.413342
0.588809,0.0580401,0.413376
0.588809,0.0580596,0.413385
0.588809,0.0580703,0.413395
0.588809,0.0580727,0.41341
0.588809,0.0580759,0.413456
0.588809,0.0580869,0.413471
0.588809,0.0580886,0.413474
0.588809,0.0580913,0.413492
0.588809,0.0580919,0.413503
0.588809,0.0580934,0.413504
0.588809,0.0580955,0.413518
0.588809,0.0581006,0.413541
0.588809,0.0581011,0.413547
0.588809,0.0581059,0.413569
0.588809,0.0581069,0.413585
0.588809,0.0581281,0.413591
0.588809,0.0581329,0.413617
0.588809,0.0581366,0.413662
0.588809,0.0581422,0.41367
0.588809,0.0581429,0.413696
0.588809,0.0581466,0.413736
0.588809,0.0581523,0.413737
0.588816,0.0581538,0.41374
0.588907,0.0581586,0.413753
0.588907,0.0581601,0.413849
0.588907,0.058163,0.413923
0.588907,0.0581647,0.413931
0.588907,0.0581655,0.414007
0.588907,0.0581688,0.414042
0.588907,0.0581713,0.41405
0.588907,0.0581717,0.414088
0.588907,0.0581736,0.41409
0.588907,0.0581773,0.414096
0.588907,0.0581813,0.414107
0.588907,0.0581821,0.414146
0.588907,0.0581823,0.41416
0.588907,0.0581848,0.414172
0.588907,0.0581872,0.414206
0.588907,0.0582039,0.414226
0.588907,0.0582175,0.414244
0.588907,0.0582269,0.414245
0.588907,0.0582296,0.414272
0.588907,0.0582329,0.414316
0.588907,0.0582344,0.414346
0.588907,0.0582449,0.414356
0.588907,0.0582494,0.414377
0.588907,0.0582525,0.41438
0.588907,0.0582548,0.414394
0.588907,0.058265,0.414401
0.589265,0.0582687,0.414409
0.589265,0.0582711,0.414421
0.589265,0.0582726,0.414426
0.589265,0.0582744,0.414431
0.589265,0.0582764,0.414461
0.589265,0.0582775,0.414487
0.589265,0.0582827,0.41449
0.589265,0.0582918,0.414504
0.589265,0.0582972,0.414553
0.589265,0.0582982,0.41457
0.589265,0.0583106,0.414661
0.589265,0.0583212,0.414665
0.589265,0.0583233,0.414678
0.589265,0.0583281,0.414697
0.589265,0.0583306,0.414717
0.589265,0.0583325,0.414721
0.589265,0.0583341,0.414742
0.589265,0.0583378,0.41475
0.589265,0.058338,0.414794
0.589265,0.0583399,0.414862
0.589265,0.0583416,0.414865
0.589265,0.0583423,0.414915
0.589335,0.0583456,0.414956
0.589335,0.0583516,0.414974
0.589335,0.0583637,0.414979
0.589335,0.0583658,0.41498
0.589335,0.0583677,0.414988
0.589335,0.0583756,0.415013
0.589335,0.0583783,0.415057
0.589335,0.0583829,0.415091
0.589335,0.0583857,0.415128
0.589645,0.0583984,0.415144
0.589645,0.0583995,0.415179
0.589645,0.0584012,0.415193
0.589645,0.0584023,0.415211
0.589645,0.0584048,0.415236
0.589645,0.0584051,0.415267
0.589645,0.0584128,0.415277
0.589645,0.0584145,0.415284
0.589645,0.0584158,0.415324
0.589655,0.0584226,0.415454
0.589655,0.0584241,0.415467
0.589655,0.0584269,0.415489
0.589655,0.058432,0.415499
0.589655,0.058438,0.415531
0.589655,0.0584461,0.415579
0.589655,0.058447,0.415614
0.589655,0.0584547,0.415617
0.589683,0.058455,0.415686
0.589683,0.0584578,0.415687
0.589683,0.0584789,0.415712
0.589683,0.0584896,0.415718
0.589683,0.058492,0.415725
0.589683,0.0584961,0.415726
0.589683,0.0585066,0.415746
0.589683,0.058511,0.415752
0.589683,0.0585121,0.415795
0.589683,0.0585122,0.415877
0.589683,0.0585171,0.415886
0.590129,0.0585213,0.415964
0.590231,0.0585347,0.41597
0.590231,0.058537,0.415988
0.590231,0.0585375,0.41602
0.590231,0.0585375,0.416049
0.590231,0.0585408,0.416061
0.590231,0.0585443,0.416081
0.590252,0.0585483,0.416113
0.590252,0.0585485,0.416116
0.590252,0.0585557,0.416143
0.590252,0.0585652,0.416159
0.590252,0.0585661,0.416162
0.590252,0.0585689,0.416204
0.590252,0.058572,0.416208
0.590252,0.0585722,0.416237
0.590252,0.0585833,0.416238
0.590252,0.0585844,0.416354
0.590252,0.0585859,0.416379
0.590252,0.0585912,0.416399
0.590252,0.0585991,0.416409
0.590252,0.0585998,0.416414
0.590291,0.0586093,0.416466
0.590291,0.0586163,0.416564
0.590291,0.0586174,0.416571
0.590291,0.0586224,0.4166
0.590533,0.0586263,0.416631
0.590533,0.0586287,0.416728
0.590533,0.0586337,0.41673
0.590533,0.0586348,0.416732
0.590533,0.058641,0.416737
0.590533,0.0586415,0.416751
0.590533,0.0586437,0.416778
0.590533,0.0586452,0.416781
0.590533,0.0586456,0.416803
0.590533,0.0586473,0.416804
0.590533,0.0586506,0.416851
0.590533,0.0586531,0.41691
0.590533,0.0586551,0.416949
0.590533,0.0586604,0.416951
0.590533,0.0586631,0.416995
0.590533,0.0586636,0.417032
0.590547,0.0586642,0.417047
0.590547,0.0586674,0.417064
0.590547,0.0586717,0.417064
0.590547,0.0586829,0.417121
0.590547,0.0586857,0.417142
0.590547,0.0586915,0.417142
0.590547,0.0586924,0.417153
0.590547,0.0586949,0.41717
0.590547,0.0586985,0.417205
0.590547,0.0587,0.417241
0.590547,0.0587008,0.417265
0.590547,0.0587084,0.417302
0.590547,0.0587245,0.417332
0.590547,0.0587283,0.41734
0.590547,0.05873,0.417356
0.590547,0.0587316,0.417385
0.590547,0.058734,0.417435
0.590547,0.0587367,0.417445
0.590628,0.0587405,0.417502
0.590628,0.0587434,0.417529
0.590628,0.0587449,0.417538
0.590628,0.0587451,0.417561
0.590628,0.0587534,0.417576
0.590628,0.0587621,0.417581
0.590628,0.0587696,0.417629
0.590628,0.0587742,0.41763
0.590628,0.0587823,0.417633
0.590628,0.0587837,0.417636
0.590628,0.0587853,0.417645
0.590628,0.0587855,0.41766
0.590628,0.0587897,0.417665
0.590628,0.0587948,0.417683
0.590628,0.0587981,0.417694
0.590628,0.0588021,0.417695
0.590628,0.0588052,0.417705
0.590793,0.058808,0.417711
0.590793,0.058812,0.417799
0.591509,0.0588184,0.417852
0.591509,0.0588223,0.417911
0.591509,0.0588268,0.417954
0.591509,0.05883,0.417979
0.591509,0.0588315,0.418017
0.591509,0.0588315,0.418081
0.591509,0.0588348,0.418094
0.591509,0.0588371,0.41819
0.591509,0.0588416,0.41819
0.591509,0.0588518,0.418247
0.591509,0.0588526,0.418256
0.591509,0.0588554,0.418277
0.591509,0.0588576,0.418326
0.591509,0.0588584,0.418362
0.591509,0.0588592,0.418414
0.591509,0.05886,0.418437
0.591509,0.0588632,0.418519
0.591509,0.058868,0.418602
0.591509,0.0588687,0.418644
0.591509,0.0588728,0.418683
0.591509,0.0588784,0.418696
0.591509,0.0588792,0.41871
0.591509,0.058886,0.418714
0.591913,0.0588891,0.418728
0.592057,0.0588952,0.418731
0.592057,0.0588969,0.418758
0.592057,0.0589038,0.418783
0.592057,0.0589042,0.418809
0.592057,0.0589053,0.418871
0.592057,0.0589108,0.418923
0.592057,0.0589183,0.418999
0.592057,0.0589215,0.418999
0.592057,0.0589281,0.419001
0.592057,0.0589302,0.41901
0.592057,0.0589324,0.419013
0.59206,0.0589338,0.419027
0.59206,0.0589388,0.41903
0.59206,0.0589451,0.419053
0.59206,0.0589478,0.419118
0.59206,0.0589524,0.419178
0.59206,0.0589532,0.419203
0.59206,0.0589602,0.419247
0.59206,0.0589623,0.419262
0.59206,0.0589673,0.419268
0.59206,0.0589752,0.419277
0.59206,0.0589768,0.4193
0.59206,0.0589871,0.419324
0.59206,0.0589882,0.419329
0.592331,0.0589942,0.419349
0.592331,0.0589942,0.419393
0.592331,0.058996,0.419429
0.592331,0.0589965,0.419451
0.592331,0.0589994,0.419453
0.592331,0.0590056,0.419463
0.592331,0.0590059,0.419467
0.592331,0.0590149,0.419532
0.592331,0.0590215,0.419561
0.592331,0.0590248,0.419593
0.592331,0.0590275,0.419596
0.592331,0.0590293,0.419627
0.592331,0.0590316,0.419642
0.592331,0.0590405,0.41965
0.592331,0.0590412,0.419657
0.592331,0.0590451,0.419727
0.592331,0.0590537,0.419797
0.592331,0.0590621,0.419837
0.592331,0.0590627,0.419885
0.592331,0.0590634,0.419889
0.592331,0.0590773,0.419896
0.592331,0.0590812,0.419898
0.592331,0.0590832,0.419909
0.592331,0.0590839,0.419952
0.592331,0.0590865,0.419994
0.592331,0.059093,0.42002
0.592331,0.0590943,0.420037
0.592331,0.0591051,0.420041
0.592331,0.0591133,0.420044
0.592359,0.0591247,0.420046
0.592359,0.0591266,0.420075
0.592359,0.0591271,0.420135
0.592359,0.0591299,0.420141
0.592359,0.0591409,0.420197
0.592359,0.059143,0.420246
0.592359,0.0591466,0.420328
0.592359,0.0591474,0.42033
0.592359,0.059149,0.420336
0.592359,0.0591493,0.420341
0.592359,0.0591502,0.420352
0.592359,0.0591567,0.420471
0.592359,0.0591582,0.420542
0.592359,0.0591599,0.420557
0.592359,0.0591618,0.420625
0.592359,0.05917,0.420673
0.592359,0.0591715,0.420674
0.592359,0.059173,0.420678
0.592359,0.0591732,0.420689
0.592359,0.0591758,0.420696
0.592714,0.0591877,0.420713
0.592714,0.059205,0.420727
0.592714,0.0592101,0.420793
0.592714,0.0592225,0.42085
0.592714,0.059234,0.420885
0.592714,0.0592368,0.420903
0.592714,0.0592372,0.420927
0.592714,0.0592544,0.420937
0.592714,0.0592561,0.421034
0.592714,0.0592572,0.421096
0.592714,0.0592573,0.421098
0.592714,0.0592641,0.421152
0.592714,0.0592649,0.421153
0.592714,0.0592655,0.421171
0.592714,0.0592666,0.421181
0.592714,0.0592705,0.421187
0.592714,0.059273,0.421201
0.592714,0.0592759,0.421223
0.592714,0.0592817,0.421234
0.592714,0.0592825,0.421243
0.592714,0.0592832,0.421253
0.5933,0.0592847,0.421255
0.5933,0.059286,0.421296
0.5933,0.0592865,0.421305
0.593328,0.0592876,0.421311
0.593332,0.0592908,0.421328
0.593388,0.0592944,0.421337
0.593388,0.0592956,0.421338
0.593595,0.0593037,0.42136
0.593851,0.0593059,0.421386
0.593851,0.0593104,0.421407
0.593851,0.0593127,0.421445
0.593851,0.0593198,0.421453
0.593851,0.0593206,0.421553
0.593851,0.0593329,0.421594
0.593851,0.0593341,0.421597
0.593851,0.0593382,0.421661
0.593851,0.0593382,0.421662
0.593851,0.0593384,0.421671
0.593851,0.0593405,0.421729
0.593851,0.0593487,0.421739
0.593851,0.0593551,0.421766
0.593851,0.0593665,0.421828
0.593851,0.0593683,0.421834
0.593851,0.0593695,0.421837
0.593851,0.0593751,0.421865
0.593851,0.0593795,0.421919
0.593872,0.0593817,0.421927
0.593872,0.0593822,0.421976
0.593872,0.0593888,0.422046
0.593872,0.0593981,0.422079
0.593872,0.0594036,0.42208
0.593872,0.0594046,0.422086
0.593872,0.0594057,0.422152
0.593872,0.0594181,0.422174
0.593872,0.059419,0.422186
0.593872,0.0594259,0.422232
0.594006,0.0594267,0.422236
0.594006,0.0594327,0.422252
0.594006,0.0594356,0.422263
0.594006,0.0594411,0.422288
0.594006,0.059446,0.422307
0.594006,0.0594508,0.422314
0.594006,0.0594527,0.422389
0.594034,0.0594527,0.422411
0.594034,0.0594565,0.422415
0.594034,0.0594578,0.422439
0.594034,0.0594591,0.422448
0.594034,0.0594592,0.422534
0.594034,0.0594609,0.422534
0.594034,0.0594623,0.422564
0.594034,0.0594665,0.422569
0.594034,0.0594673,0.422603
0.594034,0.0594705,0.422609
0.594034,0.0594758,0.422675
0.594034,0.0594762,0.422696
0.594034,0.0594773,0.422703
0.594789,0.0594796,0.422704
0.594852,0.0594799,0.422761
0.594852,0.0594801,0.422774
0.594852,0.0594945,0.42279
0.594852,0.0595057,0.42282
0.594852,0.0595082,0.422878
0.594852,0.0595139,0.422974
0.594852,0.0595168,0.422984
0.594852,0.0595241,0.423001
0.594852,0.0595257,0.423033
0.594852,0.0595276,0.423045
0.594852,0.0595331,0.423059
0.594852,0.0595447,0.423082
0.594852,0.0595447,0.423092
0.594852,0.0595525,0.423116
0.594852,0.0595564,0.423127
0.594852,0.0595565,0.423131
0.594852,0.0595633,0.423132
0.594852,0.0595704,0.42316
0.594852,0.0595733,0.423181
0.594852,0.0595757,0.423188
0.594852,0.059576,0.423223
0.594852,0.0595818,0.423263
0.594852,0.0596127,0.423272
0.59494,0.0596177,0.423307
0.59494,0.059621,0.423317
0.59494,0.0596234,0.42333
0.59494,0.0596246,0.423342
0.59494,0.0596327,0.423353
0.59494,0.0596354,0.423408
0.59494,0.0596355,0.42341
0.595389,0.05964,0.423566
0.595389,0.059644,0.423589
0.595389,0.059644,0.423597
0.595389,0.0596456,0.423597
0.595389,0.0596465,0.423608
0.595389,0.0596487,0.423625
0.595389,0.0596507,0.423663
0.595389,0.059652,0.423668
0.595389,0.0596552,0.423668
0.595389,0.0596648,0.423698
0.595389,0.0596658,0.42371
0.595389,0.0596676,0.42377
0.595389,0.0596714,0.423771
0.595389,0.0596728,0.423782
0.595389,0.0596778,0.42379
0.595389,0.0596806,0.423809
0.595389,0.0596878,0.423815
0.595389,0.0596905,0.423858
0.595389,0.0596929,0.423862
0.595389,0.0596981,0.423887
0.595389,0.0597025,0.423891
0.595389,0.0597031,0.42393
0.595389,0.0597114,0.423946
0.595389,0.0597301,0.424034
0.595389,0.0597341,0.424046
0.595449,0.0597373,0.42408
0.595449,0.0597447,0.424084
0.595449,0.0597453,0.424101
0.595449,0.0597458,0.424115
0.595449,0.0597546,0.424124
0.595449,0.0597556,0.424137
0.595449,0.0597599,0.424182
0.595449,0.0597656,0.424226
0.595449,0.0597715,0.424238
0.595449,0.0597733,0.424246
0.595449,0.0597738,0.424256
0.595449,0.0597795,0.424261
0.595688,0.0597826,0.424281
0.595688,0.059801,0.424296
0.595688,0.0598055,0.424308
0.595688,0.0598139,0.424311
0.595688,0.0598146,0.424316
0.595688,0.0598161,0.424334
0.595688,0.0598163,0.424336
0.595688,0.0598186,0.424339
0.595754,0.0598222,0.424359
0.595754,0.0598234,0.42436
0.595754,0.0598365,0.424382
0.595754,0.0598372,0.424405
0.595754,0.0598404,0.424451
0.595754,0.059842,0.424473
0.595754,0.0598458,0.424475
0.595754,0.0598458,0.424476
0.595754,0.0598488,0.424493
0.595754,0.0598569,0.424516
0.595754,0.0598571,0.424576
0.595754,0.0598619,0.424598
0.595754,0.0598648,0.424638
0.595754,0.0598734,0.424676
0.595754,0.0598787,0.424678
0.595754,0.0598811,0.424688
0.595754,0.0598811,0.424692
0.595754,0.0598813,0.4247
0.595754,0.0598817,0.42472
0.595754,0.059905,0.424737
0.595754,0.0599061,0.424738
0.595754,0.0599083,0.424774
0.595754,0.059912,0.424786
0.595754,0.0599141,0.424788
0.595758,0.0599142,0.424796
0.595758,0.0599144,0.424843
0.595758,0.0599168,0.424845
0.595758,0.0599306,0.424846
0.595758,0.0599349,0.42488
0.595758,0.059935,0.424895
0.595758,0.0599422,0.424938
0.595758,0.0599436,0.425023
0.595758,0.0599468,0.425042
0.595758,0.0599494,0.42506
0.595758,0.0599519,0.425109
0.595758,0.0599538,0.425122
0.595758,0.0599554,0.42518
0.595951,0.0599599,0.425182
0.595951,0.0599727,0.425198
0.595951,0.0599816,0.425218
0.595951,0.0599854,0.425236
0.595951,0.0599873,0.425264
0.595951,0.0599935,0.425272
0.595951,0.0599942,0.425302
0.595951,0.0599952,0.42531
0.595951,0.0599959,0.42532
0.595951,0.0600018,0.425326
0.595951,0.0600078,0.425332
0.595951,0.060008,0.42534
0.596323,0.0600156,0.425342
0.596534,0.0600213,0.425374
0.596534,0.0600277,0.425394
0.596534,0.0600299,0.425431
0.596534,0.0600388,0.42545
0.596534,0.0600402,0.425471
0.596534,0.0600443,0.425473
0.596534,0.0600463,0.425473
0.596534,0.060054,0.425498
0.596534,0.0600541,0.425508
0.596534,0.0600594,0.425531
0.596534,0.0600645,0.42555
0.596534,0.0600717,0.425556
0.596534,0.060073,0.425567
0.596534,0.0600732,0.425585
0.596534,0.0600784,0.425588
0.596534,0.0600805,0.42559
0.59678,0.0600843,0.425593
0.59678,0.0600964,0.425646
0.596847,0.0601011,0.42566
0.596847,0.0601026,0.425725
0.596847,0.0601029,0.425728
0.596847,0.0601048,0.425775
0.596847,0.0601056,0.425839
0.596847,0.0601065,0.425936
0.596847,0.0601084,0.425945
0.596847,0.0601138,0.425945
0.596847,0.0601141,0.425998
0.596847,0.0601404,0.426001
0.596847,0.060143,0.426027
0.596847,0.0601457,0.426035
0.596847,0.0601468,0.426138
0.596847,0.0601515,0.42615
0.596945,0.0601521,0.426157
0.59757,0.0601555,0.426225
0.59757,0.0601715,0.426282
0.59757,0.0601808,0.426319
0.59757,0.0601837,0.426344
0.59757,0.0601851,0.426352
0.59757,0.0601951,0.426407
0.59757,0.0601955,0.42641
0.59757,0.0601967,0.426426
0.59757,0.0601968,0.426431
0.59757,0.0601981,0.426465
0.59757,0.0601984,0.426536
0.59757,0.060213,0.42656
0.597763,0.0602135,0.426572
0.597763,0.0602169,0.426605
0.597763,0.0602185,0.426639
0.597763,0.0602208,0.426684
0.597763,0.0602266,0.426744
0.597763,0.0602283,0.426759
0.597763,0.0602333,0.42678
0.597763,0.0602387,0.42679
0.597763,0.0602394,0.426802
0.597763,0.0602421,0.426878
0.597763,0.0602426,0.42688
0.597763,0.0602433,0.426913
0.597763,0.0602435,0.426934
0.597763,0.0602435,0.42694
0.597763,0.060244,0.426981
0.597763,0.0602455,0.427012
0.597763,0.0602495,0.427021
0.597763,0.060261,0.427051
0.597763,0.0602663,0.427086
0.597763,0.0602667,0.427135
0.597763,0.0602704,0.427141
0.597763,0.0602738,0.42715
0.597763,0.0602778,0.427158
0.597763,0.0602809,0.427192
0.597763,0.0602902,0.427216
0.597763,0.0602906,0.42722
0.597763,0.0602921,0.42723
0.597763,0.0602951,0.427236
0.597763,0.0602967,0.427269
0.597763,0.0603027,0.427275
0.597763,0.0603063,0.427325
0.597848,0.0603094,0.427353
0.597848,0.0603095,0.427357
0.597848,0.060311,0.427425
0.597848,0.0603133,0.427466
0.597848,0.060314,0.42748
0.597848,0.0603143,0.427491
0.597848,0.06032,0.427622
0.597848,0.0603201,0.427657
0.597848,0.060324,0.427663
0.597848,0.0603283,0.427693
0.597848,0.0603342,0.427733
0.597848,0.0603413,0.42776
0.597848,0.060342,0.427821
0.597848,0.0603425,0.427863
0.597848,0.0603428,0.427881
0.597848,0.060348,0.427934
0.597848,0.0603577,0.427943
0.597848,0.0603699,0.427946
0.598255,0.0603719,0.427958
0.598255,0.0603762,0.427994
0.598255,0.0603783,0.427999
0.598255,0.0603791,0.428008
0.598504,0.060381,0.428027
0.598504,0.0603832,0.428057
0.598504,0.0603838,0.428078
0.598504,0.0603842,0.428114
0.598504,0.0603866,0.428145
0.598504,0.0603935,0.428175
0.598504,0.0603953,0.428184
0.598564,0.0603975,0.428203
0.598564,0.0603984,0.428262
0.598564,0.0604009,0.42827
0.598564,0.060406,0.4283
0.598602,0.0604072,0.4283
0.598602,0.0604077,0.428311
0.598602,0.0604208,0.428312
0.598602,0.0604243,0.428321
0.598602,0.0604252,0.428346
0.598602,0.060432,0.428357
0.598602,0.0604344,0.428364
0.598602,0.060438,0.4284
0.598602,0.0604388,0.428411
0.598602,0.0604413,0.428439
0.598602,0.0604426,0.428445
0.598602,0.0604483,0.428477
0.598602,0.060451,0.428478
0.598602,0.060459,0.428526
0.598602,0.0604634,0.428578
0.598602,0.0604642,0.428582
0.598602,0.060475,0.428584
0.598602,0.0604823,0.428586
0.598602,0.0604901,0.4286
0.598602,0.060491,0.428621
0.598831,0.0604951,0.428649
0.598915,0.0604975,0.428686
0.598915,0.0605006,0.428688
0.598915,0.0605028,0.428704
0.598915,0.0605033,0.428727
0.598915,0.0605052,0.428758
0.598915,0.0605094,0.428781
0.598915,0.0605118,0.42883
0.598915,0.0605119,0.428868
0.598915,0.0605214,0.42887
0.598915,0.0605221,0.428873
0.598915,0.0605281,0.428881
0.599034,0.060531,0.428889
0.599034,0.0605318,0.428957
0.599034,0.060536,0.428974
0.599034,0.0605489,0.428975
0.599034,0.0605533,0.428977
0.599034,0.0605569,0.428986
0.599034,0.0605598,0.429021
0.599034,0.0605734,0.429042
0.599034,0.0605743,0.42908
0.599034,0.0605815,0.429117
0.599034,0.0605839,0.429164
0.599157,0.0605897,0.429172
0.599157,0.0605905,0.429175
0.599157,0.0605914,0.429178
0.599157,0.0605941,0.42919
0.599157,0.0606043,0.429231
0.599168,0.0606233,0.429249
0.599168,0.0606268,0.429264
0.599168,0.0606319,0.429279
0.599168,0.0606327,0.429306
0.599168,0.0606362,0.429372
0.599168,0.0606375,0.429383
0.599168,0.0606427,0.429404
0.599168,0.060648,0.429444
0.599168,0.0606498,0.4295
0.599168,0.060652,0.429507
0.599291,0.060653,0.429536
0.599291,0.0606562,0.429542
0.599291,0.060658,0.429618
0.599291,0.0606633,0.429627
0.599291,0.0606644,0.429663
0.599291,0.0606663,0.429707
0.599291,0.0606676,0.429729
0.599291,0.0606725,0.429759
0.599291,0.0606876,0.429764
0.599291,0.0606924,0.42978
0.599291,0.0606989,0.429824
0.599291,0.0606996,0.42983
0.59935,0.0606997,0.429831
0.59935,0.0607019,0.429861
0.59935,0.0607073,0.429878
0.59935,0.0607082,0.429902
0.59935,0.0607116,0.429954
0.59935,0.0607124,0.429961
