D,W,A
0.646158,0.0719945,0.501264
0.646158,0.0719949,0.501265
0.646158,0.0719965,0.501267
0.64617,0.0719993,0.501321
0.646459,0.0720028,0.501347
0.646459,0.0720084,0.501391
0.646459,0.0720098,0.501405
0.646708,0.0720109,0.501405
0.646708,0.0720184,0.501405
0.646708,0.0720185,0.501405
0.646708,0.0720406,0.501475
0.646708,0.0720431,0.501476
0.646708,0.0720444,0.501476
0.646708,0.0720618,0.501495
0.646708,0.0720721,0.50153
0.646708,0.0720734,0.501533
0.646708,0.0720761,0.501536
0.646708,0.0720875,0.501645
0.646708,0.072096,0.501667
0.64676,0.0720976,0.501686
0.64676,0.0720983,0.501693
0.64676,0.0721052,0.501721
0.64676,0.0721053,0.501755
0.64676,0.0721062,0.501768
0.64676,0.0721114,0.501774
0.64676,0.0721121,0.501799
0.64676,0.0721219,0.501844
0.64676,0.072135,0.501862
0.64676,0.0721351,0.501877
0.64676,0.0721398,0.501922
0.64676,0.0721552,0.501942
0.64676,0.0721608,0.50195
0.64676,0.0721649,0.501998
0.64676,0.0721685,0.502004
0.64693,0.0721698,0.502054
0.64693,0.072173,0.502071
0.64693,0.0721918,0.502094
0.64693,0.0721938,0.502111
0.64693,0.0721962,0.502113
0.64693,0.0721974,0.502124
0.64693,0.0722019,0.502134
0.64693,0.0722048,0.50216
0.64693,0.0722049,0.502188
0.64693,0.0722075,0.502207
0.64693,0.0722102,0.502219
0.64693,0.0722154,0.502252
0.64693,0.0722191,0.502295
0.64693,0.0722329,0.502303
0.64693,0.0722342,0.502305
0.64693,0.0722428,0.502333
0.64693,0.0722439,0.502369
0.647003,0.072244,0.502416
0.647003,0.0722452,0.502421
0.647003,0.0722576,0.502423
0.647003,0.0722621,0.502435
0.647003,0.0722724,0.502461
0.647003,0.0722747,0.502502
0.647195,0.0722763,0.50253
0.647195,0.0722777,0.502658
0.647195,0.0722778,0.50268
0.647195,0.0722885,0.502683
0.647207,0.0722913,0.502689
0.647207,0.0722948,0.502706
0.647207,0.0722966,0.5028
0.647207,0.072299,0.502819
0.647207,0.0723035,0.502855
0.647207,0.0723061,0.502871
0.647207,0.072313,0.502873
0.647207,0.072315,0.502901
0.647207,0.07232,0.502922
0.647207,0.0723251,0.502975
0.647207,0.0723287,0.503051
0.647207,0.0723331,0.503052
0.647228,0.072345,0.503078
0.647228,0.0723489,0.503089
0.647228,0.0723491,0.503118
0.647228,0.0723506,0.503137
0.647228,0.0723545,0.503146
0.647228,0.07236,0.503165
0.647289,0.0723608,0.503178
0.647289,0.0723723,0.503209
0.647289,0.0723755,0.503223
0.647289,0.0723769,0.503231
0.647289,0.0723779,0.503238
0.647289,0.0723785,0.50334
0.647289,0.0723795,0.503371
0.647289,0.0723863,0.503391
0.647289,0.0723864,0.503414
0.647289,0.0723917,0.50354
0.647289,0.072401,0.503544
0.647289,0.0724046,0.503556
0.647289,0.0724063,0.503584
0.647289,0.0724093,0.503588
0.647289,0.0724104,0.503615
0.647289,0.0724107,0.503633
0.647289,0.0724125,0.503647
0.647289,0.0724217,0.503648
0.647289,0.0724329,0.503648
0.647289,0.0724367,0.50365
0.647289,0.0724405,0.503669
0.647289,0.0724412,0.503751
0.64787,0.0724423,0.503761
0.64787,0.0724519,0.503777
0.64787,0.0724658,0.503784
0.64787,0.072472,0.503796
0.64787,0.0724725,0.50383
0.64787,0.0724804,0.503858
0.64787,0.0724813,0.50394
0.64787,0.0724819,0.503947
0.64787,0.0724838,0.50395
0.64787,0.0724857,0.503952
0.648077,0.0724953,0.503959
0.648077,0.0724991,0.503971
0.648424,0.0724994,0.504016
0.648424,0.0725007,0.504017
0.648424,0.072503,0.504026
0.648424,0.0725088,0.504027
0.648424,0.0725139,0.504039
0.648424,0.0725164,0.504073
0.648424,0.0725244,0.504095
0.648424,0.072533,0.504098
0.648424,0.0725356,0.504132
0.648424,0.0725502,0.504134
0.648509,0.0725646,0.504146
0.648509,0.0725658,0.50415
0.648509,0.0725747,0.504152
0.648509,0.0725934,0.504184
0.648509,0.0725991,0.504193
0.648509,0.0725995,0.504221
0.648509,0.0726055,0.504243
0.648509,0.0726081,0.504247
0.648509,0.0726102,0.50425
0.648509,0.0726113,0.504254
0.648509,0.0726236,0.504256
0.648509,0.0726428,0.504256
0.648509,0.0726468,0.504262
0.648509,0.0726488,0.504263
0.648509,0.0726551,0.504323
0.648509,0.0726573,0.504355
0.648509,0.0726644,0.504424
0.648509,0.0726651,0.504487
0.648509,0.0726652,0.5045
0.648509,0.0726677,0.504503
0.648509,0.0726774,0.504523
0.648566,0.0726788,0.504528
0.648566,0.0726803,0.504554
0.648566,0.0726857,0.504632
0.648566,0.0726911,0.504662
0.648566,0.0726961,0.504693
0.648566,0.0727042,0.50471
0.648566,0.0727058,0.50475
0.648566,0.0727161,0.504765
0.648566,0.0727164,0.504775
0.648566,0.0727218,0.504847
0.648566,0.0727253,0.504907
0.648566,0.0727253,0.504929
0.648566,0.0727266,0.504972
0.648566,0.0727309,0.504978
0.648566,0.0727379,0.504983
0.648566,0.0727426,0.505008
0.648639,0.0727487,0.505015
0.648639,0.0727603,0.50504
0.648697,0.072763,0.505097
0.648697,0.0727719,0.505101
0.648697,0.0727779,0.505121
0.648697,0.0727819,0.505124
0.648697,0.0727894,0.50515
0.648697,0.0727968,0.505157
0.648697,0.0727998,0.505173
0.648697,0.0728045,0.505185
0.648697,0.0728124,0.505206
0.648697,0.0728133,0.50521
0.648697,0.0728144,0.505216
0.648697,0.0728196,0.505236
0.648697,0.0728229,0.505288
0.648697,0.0728244,0.505351
0.648697,0.0728276,0.50537
0.648697,0.0728286,0.505372
0.648697,0.0728318,0.505405
0.648697,0.0728397,0.505416
0.648697,0.0728507,0.505417
0.648779,0.0728543,0.505422
0.648779,0.072876,0.505464
0.648779,0.0728761,0.505474
0.648779,0.0728772,0.505508
0.648779,0.0728795,0.505523
0.648779,0.0728853,0.505559
0.648779,0.0728877,0.505575
0.648779,0.0728939,0.505592
0.649028,0.0728952,0.505634
0.649028,0.0728954,0.505651
0.649028,0.0728962,0.505651
0.649436,0.0728969,0.505656
0.649436,0.0728969,0.50567
0.649436,0.0729019,0.505696
0.649436,0.0729113,0.505702
0.649436,0.0729115,0.505741
0.649436,0.0729122,0.505746
0.649436,0.0729249,0.505749
0.649436,0.0729272,0.505755
0.649439,0.0729288,0.505766
0.649576,0.0729334,0.505786
0.649899,0.0729344,0.505808
0.65012,0.0729358,0.505909
0.65012,0.072941,0.505925
0.65012,0.0729421,0.505926
0.65012,0.0729435,0.505961
0.65012,0.0729441,0.50597
0.65012,0.0729497,0.506016
0.65012,0.072951,0.506037
0.65012,0.0729517,0.50609
0.65012,0.0729522,0.506167
0.650172,0.0729535,0.506303
0.650376,0.0729538,0.506322
0.650376,0.072957,0.506334
0.650534,0.0729756,0.506338
0.650534,0.072976,0.50634
0.650534,0.0729764,0.506351
0.650534,0.0729812,0.506443
0.650534,0.0729828,0.506444
0.650534,0.0729835,0.506466
0.650534,0.072986,0.506466
0.650534,0.0729869,0.506468
0.650534,0.0729909,0.506489
0.650832,0.0729912,0.506499
0.650832,0.0729948,0.506626
0.650832,0.0729959,0.506701
0.650832,0.0729966,0.50672
0.650832,0.0730029,0.50673
0.650832,0.0730041,0.5068
0.650832,0.0730048,0.506803
0.650832,0.0730055,0.506892
0.651039,0.0730063,0.506966
0.651039,0.0730073,0.506977
0.65106,0.073009,0.506977
0.65106,0.0730181,0.506988
0.65106,0.0730199,0.50699
0.651504,0.0730351,0.507052
0.651504,0.0730373,0.507106
0.651504,0.07304,0.507109
0.651504,0.0730479,0.507143
0.651504,0.0730505,0.50716
0.651504,0.0730516,0.507167
0.651504,0.0730576,0.507168
0.651504,0.0730602,0.507228
0.651504,0.0730647,0.507245
0.651504,0.0730665,0.507248
0.651504,0.0730701,0.507252
0.651504,0.0730715,0.507292
0.651504,0.0730814,0.507297
0.651504,0.0730848,0.507327
0.651504,0.0730869,0.507381
0.651504,0.0730897,0.507409
0.651504,0.0730955,0.507409
0.651504,0.0730983,0.50741
0.651504,0.0730987,0.507412
0.651504,0.0731013,0.507444
0.651504,0.0731128,0.507527
0.651504,0.0731187,0.507634
0.651504,0.0731252,0.50764
0.651504,0.0731275,0.507665
0.651504,0.0731287,0.507725
0.651504,0.0731307,0.507725
0.651823,0.0731379,0.507736
0.651851,0.0731391,0.507744
0.651851,0.0731398,0.507769
0.651851,0.0731419,0.507801
0.651851,0.0731466,0.507842
0.651851,0.0731594,0.507851
0.651851,0.0731619,0.507879
0.651851,0.073165,0.507886
0.651851,0.0731689,0.507891
0.651851,0.0731808,0.507895
0.651851,0.0731823,0.507953
0.651851,0.0731885,0.508033
0.651851,0.07319,0.508063
0.651851,0.0731906,0.508077
0.651851,0.0731913,0.508093
0.651851,0.0732061,0.508096
0.651851,0.0732067,0.508185
0.651851,0.0732082,0.508216
0.651884,0.0732086,0.508249
0.651884,0.073214,0.508261
0.651884,0.0732163,0.508267
0.651884,0.0732214,0.508293
0.651884,0.0732241,0.508301
0.651884,0.0732276,0.508369
0.651884,0.073232,0.508394
0.651884,0.0732355,0.508394
0.651884,0.0732434,0.50852
0.651884,0.0732465,0.508525
0.651997,0.0732512,0.50858
0.651997,0.073259,0.508606
0.651997,0.0732649,0.508616
0.651997,0.0732722,0.508634
0.651997,0.0732752,0.508662
0.651997,0.0732764,0.50872
0.651997,0.0732798,0.5088
0.651997,0.0732807,0.508842
0.651997,0.0732879,0.508842
0.651997,0.0732897,0.508849
0.651997,0.0733037,0.508853
0.651997,0.0733055,0.508856
0.651997,0.0733061,0.508961
0.651997,0.0733129,0.509004
0.651997,0.0733175,0.509035
0.652048,0.0733184,0.509152
0.652048,0.0733195,0.509154
0.652048,0.0733208,0.509167
0.652048,0.0733219,0.509169
0.652048,0.0733277,0.509177
0.652048,0.0733277,0.509191
0.652155,0.0733313,0.509217
0.652155,0.0733361,0.509276
0.652155,0.0733373,0.509295
0.652155,0.0733382,0.509325
0.652155,0.0733415,0.509334
0.652155,0.0733422,0.50934
0.652155,0.0733445,0.509351
0.652155,0.0733515,0.509369
0.652155,0.0733561,0.509478
0.652155,0.0733564,0.509559
0.652155,0.0733619,0.50956
0.652155,0.0733634,0.509561
0.652155,0.07337,0.509569
0.652155,0.0733781,0.509571
0.652155,0.0733789,0.509572
0.652155,0.0733797,0.509576
0.652155,0.0733912,0.509578
0.652237,0.0733922,0.509578
0.652237,0.0733936,0.509582
0.652237,0.0734028,0.509631
0.652237,0.0734084,0.509641
0.652237,0.0734103,0.509651
0.652237,0.0734174,0.509698
0.652237,0.0734212,0.509711
0.652386,0.0734233,0.509716
0.653417,0.0734238,0.509716
0.653417,0.0734287,0.509726
0.653417,0.0734431,0.509746
0.653417,0.0734463,0.509823
0.653417,0.0734463,0.509826
0.653417,0.0734469,0.509915
0.653417,0.0734498,0.50992
0.653417,0.073457,0.509931
0.653417,0.0734615,0.509932
0.653417,0.0734764,0.509938
0.653417,0.0734764,0.509943
0.653417,0.0734801,0.509954
0.653417,0.0734871,0.510026
0.653417,0.0734915,0.510033
0.653417,0.0735029,0.51005
0.653612,0.0735038,0.510063
0.653636,0.0735051,0.510067
0.653636,0.0735173,0.510078
0.653636,0.0735214,0.510097
0.653636,0.0735222,0.510102
0.653636,0.0735371,0.510111
0.653636,0.0735388,0.51012
0.653636,0.0735399,0.510166
0.653636,0.0735422,0.510222
0.653636,0.0735426,0.510233
0.653636,0.0735446,0.51031
0.653739,0.0735531,0.510347
0.653739,0.0735536,0.510355
0.653739,0.0735568,0.510367
0.653739,0.0735605,0.510375
0.653739,0.0735674,0.510379
0.653739,0.0735698,0.51038
0.653739,0.0735728,0.510389
0.653739,0.0735729,0.510446
0.653739,0.0735751,0.510501
0.653739,0.0735763,0.510515
0.653739,0.0735792,0.510517
0.653739,0.0735827,0.510538
0.653819,0.0735871,0.510541
0.653964,0.073593,0.510547
0.653964,0.0736015,0.510558
0.653964,0.0736024,0.510581
0.653964,0.0736025,0.510593
0.653964,0.0736078,0.510595
0.653964,0.0736155,0.510627
0.653964,0.0736199,0.510641
0.653964,0.0736265,0.510668
0.653964,0.0736273,0.510724
0.653964,0.0736398,0.510741
0.653964,0.0736434,0.510792
0.653964,0.0736484,0.510814
0.653964,0.0736623,0.510821
0.653964,0.0736631,0.510833
0.653964,0.0736707,0.510841
0.653964,0.0736779,0.510852
0.653964,0.0736875,0.510884
0.653964,0.0736894,0.510895
0.653964,0.07369,0.51094
0.653964,0.0736919,0.510958
0.653964,0.0736925,0.51097
0.653964,0.0736958,0.510993
0.653964,0.0736991,0.511033
0.653964,0.0737053,0.511034
0.653964,0.0737125,0.511148
0.653964,0.0737156,0.511164
0.653964,0.0737178,0.51117
0.653964,0.0737217,0.51117
0.653964,0.0737303,0.511207
0.653964,0.0737317,0.511277
0.653964,0.0737337,0.511291
0.653964,0.0737366,0.511296
0.653964,0.0737406,0.511337
0.653986,0.073745,0.511369
0.653986,0.0737495,0.51137
0.653986,0.0737563,0.511389
0.653992,0.0737564,0.51139
0.653992,0.0737614,0.511401
0.653992,0.0737742,0.511436
0.653992,0.0737823,0.511441
0.653992,0.0737939,0.511444
0.653992,0.0737981,0.511454
0.653992,0.0737982,0.511455
0.65401,0.0738099,0.511485
0.65401,0.0738153,0.511514
0.65401,0.0738242,0.511535
0.65401,0.0738248,0.511539
0.65401,0.0738273,0.511582
0.65401,0.0738277,0.51163
0.65401,0.0738283,0.511655
0.65401,0.0738309,0.511669
0.65401,0.0738377,0.511674
0.65401,0.0738404,0.5117
0.65401,0.0738485,0.511737
0.65401,0.0738552,0.511749
0.65401,0.0738594,0.511755
0.65401,0.0738624,0.511759
0.65401,0.0738648,0.511761
0.65401,0.0738661,0.51178
0.65401,0.0738738,0.511783
0.65401,0.0738778,0.511797
0.65401,0.0738856,0.511829
0.654068,0.0738889,0.511841
0.654068,0.0738907,0.511842
0.654068,0.0738991,0.511891
0.654068,0.0738997,0.511945
0.654068,0.0739144,0.511982
0.654068,0.073923,0.512008
0.654068,0.0739236,0.512015
0.654068,0.0739255,0.512032
0.654068,0.0739298,0.512036
0.654068,0.0739317,0.512048
0.654068,0.0739349,0.512085
0.654068,0.0739382,0.512085
0.654068,0.073939,0.512087
0.654068,0.0739423,0.512093
0.654068,0.073943,0.512105
0.654068,0.0739457,0.51211
0.654068,0.0739461,0.512141
0.654068,0.073948,0.512149
0.654068,0.073952,0.512157
0.654257,0.0739537,0.512171
0.654257,0.0739578,0.512194
0.654257,0.0739724,0.512201
0.654257,0.0739761,0.512211
0.654257,0.0739873,0.512245
0.654257,0.0739877,0.512291
0.654257,0.0739916,0.5123
0.654257,0.0739936,0.512373
0.654257,0.0739949,0.512394
0.654257,0.0739969,0.512417
0.654257,0.0739995,0.512424
0.654257,0.0739997,0.512453
0.654296,0.0740025,0.512488
0.654411,0.0740108,0.512587
0.654411,0.0740168,0.512633
0.654411,0.0740191,0.512637
0.654411,0.0740297,0.5127
0.654411,0.0740319,0.51271
0.654411,0.074038,0.512714
0.654411,0.0740401,0.512719
0.654411,0.0740473,0.512739
0.654734,0.0740523,0.512748
0.654734,0.0740546,0.512751
0.654734,0.0740548,0.512773
0.654734,0.0740582,0.512831
0.654734,0.0740607,0.512833
0.654734,0.074061,0.512896
0.654795,0.0740623,0.512906
0.654795,0.0740712,0.512907
0.654795,0.0740829,0.512929
0.654795,0.0740835,0.512949
0.654795,0.0740889,0.51295
0.654795,0.074112,0.51299
0.654956,0.0741134,0.512998
0.654956,0.074116,0.513078
0.654956,0.0741199,0.51312
0.654956,0.0741232,0.513178
0.654956,0.0741247,0.51326
0.654995,0.0741308,0.51326
0.654995,0.0741419,0.513282
0.654995,0.0741465,0.513302
0.654995,0.0741557,0.513329
0.654995,0.0741597,0.513347
0.654995,0.0741664,0.513468
0.654995,0.0741692,0.513469
0.654995,0.07417,0.513473
0.654995,0.0741742,0.513532
0.654995,0.0741853,0.513533
0.655074,0.0741884,0.51355
0.655074,0.0741907,0.513553
0.655074,0.0741932,0.513599
0.655074,0.0741932,0.513644
0.655074,0.0741936,0.513667
0.655074,0.0741949,0.513693
0.655074,0.0741996,0.513696
0.655074,0.074207,0.513705
0.655074,0.0742213,0.513721
0.655074,0.0742227,0.513759
0.655074,0.0742279,0.513768
0.655074,0.0742286,0.513787
0.655074,0.0742293,0.513801
0.655074,0.0742295,0.513803
0.655172,0.0742378,0.513826
0.655172,0.0742433,0.513826
0.655172,0.0742522,0.513849
0.655172,0.0742524,0.513889
0.655172,0.0742577,0.513907
0.655172,0.0742597,0.513918
0.655172,0.0742628,0.513934
0.655172,0.0742717,0.51394
0.655172,0.0742766,0.513949
0.655172,0.0742865,0.514072
0.655172,0.0742866,0.514075
0.655172,0.0742923,0.514093
0.655172,0.0742933,0.514175
0.655172,0.0742954,0.51418
0.655172,0.0742981,0.514201
0.655172,0.074306,0.514232
0.655172,0.0743074,0.514236
0.655172,0.0743086,0.51426
0.655172,0.0743361,0.514306
0.655172,0.0743419,0.514337
0.655172,0.0743471,0.514402
0.655172,0.0743583,0.514415
0.655172,0.074359,0.514436
0.655172,0.0743635,0.514458
0.655172,0.0743664,0.514491
0.655543,0.0743704,0.514512
0.655543,0.0743708,0.514576
0.655543,0.0743711,0.514596
0.655543,0.0743779,0.514607
0.655543,0.0743817,0.514615
0.655543,0.0743868,0.514625
0.655543,0.0743957,0.514636
0.655543,0.0743978,0.514644
0.655543,0.0744004,0.514653
0.655543,0.0744039,0.514668
0.655543,0.074405,0.514685
0.655543,0.0744057,0.514699
0.655543,0.0744105,0.514727
0.655543,0.0744114,0.514728
0.655543,0.0744148,0.514741
0.655543,0.0744151,0.514765
0.655543,0.0744259,0.514767
0.655543,0.0744269,0.514769
0.655543,0.0744326,0.514793
0.655543,0.0744345,0.514846
0.655543,0.0744355,0.514876
0.655543,0.0744357,0.514876
0.65557,0.0744366,0.514892
0.655795,0.0744508,0.514907
0.655795,0.0744541,0.514933
0.655795,0.0744627,0.514935
0.655795,0.0744674,0.514969
0.655795,0.0744753,0.514984
0.655795,0.0744804,0.514992
0.655795,0.074485,0.515002
0.655795,0.0744878,0.515017
0.655795,0.0744879,0.515021
0.655795,0.0744886,0.515024
0.656175,0.0745055,0.51504
0.656175,0.0745134,0.515055
0.656175,0.0745208,0.515069
0.656175,0.0745233,0.515143
0.656175,0.0745267,0.515199
0.656175,0.074538,0.515254
0.656175,0.0745403,0.515261
0.656175,0.0745445,0.515279
0.656175,0.0745451,0.515318
0.656175,0.0745542,0.515342
0.656343,0.0745565,0.515347
0.656343,0.0745566,0.515352
0.656343,0.0745622,0.515413
0.656343,0.0745698,0.515431
0.656343,0.0745731,0.515466
0.656343,0.0745823,0.515471
0.656343,0.0745827,0.515497
0.656343,0.0745829,0.515562
0.656343,0.0745833,0.515605
0.656343,0.0745913,0.515654
0.656343,0.0745929,0.515706
0.656343,0.0745995,0.515708
0.656343,0.0746045,0.515741
0.656343,0.0746067,0.515758
0.656343,0.0746075,0.515832
0.656343,0.0746086,0.515959
0.656343,0.0746121,0.515982
0.656343,0.0746275,0.516002
0.656349,0.0746362,0.516004
0.656349,0.0746481,0.516011
0.656349,0.0746494,0.516082
0.656349,0.0746557,0.516144
0.656349,0.0746577,0.516165
0.656349,0.0746698,0.51619
0.656349,0.0746781,0.516214
0.656349,0.0746837,0.516218
0.656349,0.0746928,0.516297
0.656349,0.0746969,0.516326
0.656349,0.0746976,0.516349
0.656349,0.074699,0.516368
0.656349,0.074703,0.516395
0.656349,0.074717,0.516414
0.656349,0.0747173,0.516439
0.656349,0.0747197,0.516442
0.656349,0.0747305,0.516474
0.656349,0.0747372,0.516542
0.656455,0.0747379,0.516576
0.65658,0.0747432,0.516589
0.65658,0.0747509,0.516606
0.65658,0.0747564,0.516607
0.65658,0.0747596,0.516632
0.65658,0.0747675,0.516639
0.65658,0.0747734,0.516664
0.65658,0.0747771,0.516682
0.65658,0.0747789,0.516692
0.65658,0.074779,0.516701
0.65658,0.0747843,0.516709
0.65658,0.0747884,0.516723
0.65658,0.0747957,0.516734
0.65658,0.0748066,0.516767
0.65658,0.0748076,0.516769
0.65658,0.0748102,0.51678
0.65658,0.0748122,0.51679
0.65658,0.0748149,0.516803
0.65658,0.0748202,0.516815
0.656677,0.0748206,0.516818
0.656805,0.0748225,0.516841
0.656805,0.0748301,0.516848
0.656805,0.0748321,0.516867
0.656805,0.0748366,0.516943
0.656805,0.0748401,0.516976
0.656805,0.0748524,0.516977
0.656805,0.0748534,0.517007
0.656805,0.0748549,0.517017
0.656805,0.0748555,0.517031
0.656805,0.0748592,0.51704
0.656805,0.0748594,0.517055
0.656805,0.0748609,0.517113
0.656805,0.0748644,0.517126
0.656805,0.0748706,0.517197
0.656805,0.0748743,0.517203
0.656805,0.0748758,0.51723
0.656805,0.0748765,0.517259
0.656805,0.0748791,0.517285
0.656805,0.0748802,0.517295
0.656805,0.0748868,0.517312
0.656805,0.0748903,0.517336
0.656805,0.0748905,0.517363
0.656805,0.0748941,0.51737
0.656829,0.0748955,0.517375
0.656829,0.0748968,0.517392
0.656829,0.0748996,0.517397
0.656829,0.0749027,0.517406
0.656829,0.0749034,0.517416
0.656829,0.0749035,0.517418
0.656829,0.0749086,0.517438
0.656829,0.074916,0.517449
0.656829,0.074922,0.517452
0.656829,0.0749234,0.517455
0.656829,0.0749401,0.517561
0.656829,0.0749408,0.517567
0.656829,0.0749533,0.517598
0.656829,0.0749552,0.517644
0.656829,0.0749668,0.517663
0.656829,0.0749669,0.517702
0.656829,0.0749738,0.517707
0.656829,0.0749739,0.517754
0.656856,0.0749773,0.517759
0.656856,0.07498,0.517777
0.656856,0.0749809,0.517816
0.656856,0.074984,0.517858
0.656856,0.0749847,0.517869
0.656856,0.0749864,0.517901
0.656856,0.0749906,0.51791
0.656856,0.0749956,0.517954
0.656856,0.0749973,0.517974
0.656856,0.0750012,0.517989
0.656856,0.0750149,0.51802
0.657312,0.0750225,0.518031
0.657312,0.0750261,0.518034
0.657312,0.0750265,0.518048
0.657312,0.075042,0.518088
0.657312,0.0750507,0.518107
0.657312,0.0750538,0.518114
0.657312,0.075054,0.518136
0.657312,0.0750603,0.518159
0.657312,0.0750608,0.518172
0.657312,0.0750614,0.518198
0.657312,0.0750641,0.518198
0.657312,0.0750685,0.518207
0.657312,0.0750815,0.51827
0.657312,0.0750856,0.518318
0.657312,0.0750859,0.518329
0.657312,0.0750957,0.518333
0.657312,0.0750961,0.518365
0.657312,0.0751004,0.518384
0.657312,0.075104,0.5184
0.657312,0.075109,0.518408
0.657312,0.0751098,0.518424
0.657312,0.0751148,0.518438
0.657312,0.0751158,0.51846
0.657437,0.0751212,0.518466
0.657437,0.0751249,0.518493
0.657437,0.0751273,0.518553
0.657437,0.0751305,0.518573
0.657437,0.075133,0.518576
0.657437,0.0751417,0.518619
0.657437,0.0751463,0.518659
0.657437,0.0751515,0.518688
0.657437,0.0751529,0.518697
0.657437,0.0751622,0.518698
0.657437,0.0751638,0.518698
0.657437,0.075173,0.518712
0.657437,0.075181,0.518785
0.657437,0.0751846,0.518799
0.657437,0.0751922,0.518817
0.657437,0.075203,0.518851
0.657437,0.0752035,0.518855
0.657437,0.0752091,0.518885
0.657437,0.075211,0.5189
0.657437,0.0752126,0.51894
0.657437,0.0752188,0.51897
0.657437,0.0752291,0.519022
0.657437,0.0752304,0.519038
0.657437,0.0752391,0.519117
0.657437,0.0752414,0.519174
0.657437,0.0752425,0.519197
0.657437,0.0752568,0.519201
0.657437,0.0752571,0.519218
0.657437,0.0752585,0.519218
0.657437,0.0752604,0.519224
0.657522,0.0752621,0.519251
0.657522,0.0752834,0.519269
0.657522,0.0752897,0.519275
0.657522,0.0752904,0.51929
0.657522,0.075291,0.519319
0.657522,0.0752912,0.519344
0.657522,0.0752944,0.51935
0.657522,0.0752974,0.519366
0.657522,0.0753009,0.519402
0.657522,0.0753021,0.519409
0.657522,0.0753029,0.519425
0.657522,0.0753086,0.519457
0.657522,0.0753088,0.51953
0.657522,0.0753245,0.519602
0.657522,0.075331,0.519618
0.657522,0.0753323,0.519623
0.657522,0.0753337,0.519662
0.657522,0.0753433,0.519662
0.657522,0.0753485,0.519673
0.657522,0.0753486,0.519706
0.657522,0.0753541,0.51972
0.657522,0.0753545,0.519722
0.657522,0.0753608,0.519748
0.657522,0.0753713,0.519808
0.657522,0.0753738,0.519824
0.657522,0.0753787,0.519897
0.657522,0.0753813,0.519901
0.657522,0.0753836,0.519954
0.657522,0.0753868,0.519956
0.657662,0.0753888,0.51996
0.657662,0.075389,0.519963
0.657662,0.0753933,0.520093
0.657662,0.0753947,0.520105
0.657662,0.0753961,0.520108
0.657662,0.0753996,0.520112
0.657662,0.0754074,0.520142
0.657662,0.0754089,0.520154
0.657662,0.0754116,0.520165
0.657662,0.0754156,0.520185
0.657662,0.0754163,0.520261
0.657662,0.0754236,0.520296
0.657662,0.0754326,0.520353
0.657662,0.0754363,0.520355
0.657662,0.075439,0.520395
0.657662,0.0754476,0.520411
0.657662,0.075452,0.520445
0.657662,0.0754522,0.520463
0.657662,0.0754628,0.520464
0.657662,0.0754644,0.520476
0.657662,0.07547,0.52048
0.658094,0.0754746,0.520561
0.658094,0.0754769,0.520605
0.658094,0.0754822,0.520611
0.658094,0.0754918,0.520639
0.658094,0.0755008,0.520643
0.658094,0.0755064,0.520695
0.658462,0.0755109,0.520709
0.658462,0.0755235,0.520723
0.658462,0.0755254,0.520769
0.658462,0.0755297,0.520809
0.658462,0.0755352,0.52084
0.658462,0.0755428,0.520859
0.658462,0.0755429,0.520872
0.658462,0.0755452,0.520876
0.658462,0.0755491,0.520904
0.658462,0.0755493,0.52091
0.658462,0.0755517,0.520911
0.658462,0.075556,0.520922
0.658462,0.0755628,0.520938
0.658462,0.0755696,0.520963
0.658462,0.0755856,0.520963
0.658462,0.0755872,0.520969
0.658462,0.0755991,0.520995
0.658754,0.0756057,0.521037
0.658766,0.0756061,0.521075
0.658766,0.0756075,0.521135
0.658766,0.0756084,0.52119
0.658766,0.0756101,0.5212
0.658766,0.0756302,0.521201
0.658766,0.075634,0.521202
0.658766,0.075649,0.52124
0.658766,0.0756518,0.52126
0.658766,0.0756523,0.52128
0.658766,0.0756528,0.521284
0.658766,0.0756586,0.521302
0.658766,0.0756674,0.521366
0.658766,0.0756702,0.521372
0.658766,0.0756727,0.521446
0.658766,0.0756801,0.521447
0.658766,0.0756808,0.521462
0.658766,0.0756819,0.52153
0.658806,0.0756843,0.521548
0.658955,0.0756891,0.521552
0.658955,0.075692,0.521565
0.658955,0.0757042,0.521595
0.658955,0.0757087,0.521651
0.658955,0.075709,0.521677
0.658955,0.075711,0.52168
0.658955,0.0757122,0.521695
0.658955,0.0757135,0.521717
0.658955,0.0757182,0.521739
0.658955,0.0757185,0.521744
0.658955,0.0757224,0.521753
0.658955,0.0757243,0.521786
0.658955,0.0757263,0.521839
0.659143,0.0757276,0.521846
0.659143,0.0757368,0.521859
0.659143,0.0757376,0.521873
0.659143,0.0757383,0.521889
0.659143,0.0757414,0.521945
0.659143,0.075744,0.52195
0.659143,0.0757572,0.52197
0.659143,0.0757597,0.522
0.659143,0.0757647,0.522
0.659143,0.0757692,0.522015
0.659143,0.0757822,0.52202
0.659143,0.0757824,0.5221
0.659143,0.075786,0.52214
0.659432,0.0757906,0.522149
0.659432,0.0757926,0.522189
0.659432,0.0757944,0.522195
0.659432,0.0758004,0.522214
0.659432,0.0758049,0.522221
0.659432,0.0758075,0.52224
0.659432,0.0758205,0.522253
0.659432,0.0758215,0.522253
0.659432,0.0758228,0.522261
0.659432,0.0758235,0.522272
0.659432,0.0758296,0.522323
0.659639,0.0758368,0.522347
0.659639,0.0758403,0.522361
